Category Code,Product Code,Name,Length (mm),Width (mm),Height (mm),Weight (gms),ISBN,Color,Size,Brand,Base Price,Cost Price,MRP,Enabled,Type,Component Product Code,Internal Style Name,Component Quantity,Component Price,HSN CODE,Tax Calculation Type,Material
12 Pack Muslin Wash Cloth,12_MWC_SSF_JJG_SOG,"12 Pack Muslin Wash Cloth | Starry, Jungle Jingles, Sweet Oranges",210,180,40,100,,,Standard,Orange Sugar,1194,258,1194,TRUE,BUNDLE,MWC_SSF,Starry Safari,2,199,63013000,PRICE_OF_BUNDLE_SKU,
12 Pack Muslin Wash Cloth,12_MWC_SSF_YB_LS,"12 Pack Muslin Wash Cloth | Starry, Breakfast, Sailor",210,180,40,100,,,Standard,Orange Sugar,1194,258,1194,TRUE,BUNDLE,MWC_LS,Little Sailor,2,199,63013000,PRICE_OF_BUNDLE_SKU,
12 Pack Muslin Wash Cloth,12_MWC_SSF_YB_LS,"12 Pack Muslin Wash Cloth | Starry, Breakfast, Sailor",210,180,40,100,,,Standard,Orange Sugar,1194,258,1194,TRUE,BUNDLE,MWC_YB,Yummy Breakfast,2,199,63013000,PRICE_OF_BUNDLE_SKU,
12 Pack Muslin Wash Cloth,12_MWC_SSF_YB_LS,"12 Pack Muslin Wash Cloth | Starry, Breakfast, Sailor",210,180,40,100,,,Standard,Orange Sugar,1194,258,1194,TRUE,BUNDLE,MWC_SSF,Starry Safari,2,199,63013000,PRICE_OF_BUNDLE_SKU,
12 Pack Muslin Wash Cloth,12_MWC_YB_SOG_JJG,"12 Pack Muslin Wash Cloth | Breakfast, Sweet Oranges, Jungle Jingles",210,180,40,100,,,Standard,Orange Sugar,1194,258,1194,TRUE,BUNDLE,MWC_JJG,Jungle Jingles,2,199,63013000,PRICE_OF_BUNDLE_SKU,
12 Pack Muslin Wash Cloth,12_MWC_YB_SOG_JJG,"12 Pack Muslin Wash Cloth | Breakfast, Sweet Oranges, Jungle Jingles",210,180,40,100,,,Standard,Orange Sugar,1194,258,1194,TRUE,BUNDLE,MWC_YB,Yummy Breakfast,2,199,63013000,PRICE_OF_BUNDLE_SKU,
12 Pack Muslin Wash Cloth,12_MWC_YB_SOG_JJG,"12 Pack Muslin Wash Cloth | Breakfast, Sweet Oranges, Jungle Jingles",210,180,40,100,,,Standard,Orange Sugar,1194,258,1194,TRUE,BUNDLE,MWC_SOG,Sweet Oranges,2,199,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_12-18M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 12-18M",210,180,50,450,,,12-18M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,HAB_T_S_12-18M,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_12-18M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 12-18M",210,180,50,450,,,12-18M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,JS_T_S_12-18M,Jungle Safari,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_12-18M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 12-18M",210,180,50,450,,,12-18M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,LJ_T_S_12-18M,Lemon Joy,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_18-24M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 18-24M",210,180,50,450,,,18-24M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,HAB_T_S_18-24M,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_18-24M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 18-24M",210,180,50,450,,,18-24M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,JS_T_S_18-24M,Jungle Safari,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_18-24M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 18-24M",210,180,50,450,,,18-24M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,LJ_T_S_18-24M,Lemon Joy,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_2-3Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 2-3Y",210,180,50,450,,,2-3Y,Orange Sugar,2097,461,2097,TRUE,BUNDLE,HAB_T_S_2-3Y,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_2-3Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 2-3Y",210,180,50,450,,,2-3Y,Orange Sugar,2097,461,2097,TRUE,BUNDLE,JS_T_S_2-3Y,Jungle Safari,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_2-3Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 2-3Y",210,180,50,450,,,2-3Y,Orange Sugar,2097,461,2097,TRUE,BUNDLE,LJ_T_S_2-3Y,Lemon Joy,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_3-4Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 3-4Y",210,180,50,450,,,3-4Y,Orange Sugar,2097,461,2097,TRUE,BUNDLE,HAB_T_S_3-4Y,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_3-4Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 3-4Y",210,180,50,450,,,3-4Y,Orange Sugar,2097,461,2097,TRUE,BUNDLE,JS_T_S_3-4Y,Jungle Safari,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_3-4Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 3-4Y",210,180,50,450,,,3-4Y,Orange Sugar,2097,461,2097,TRUE,BUNDLE,LJ_T_S_3-4Y,Lemon Joy,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_3-6M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 3-6M",210,180,50,450,,,3-6M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,HAB_T_S_3-6M,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_3-6M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 3-6M",210,180,50,450,,,3-6M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,JS_T_S_3-6M,Jungle Safari,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_3-6M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 3-6M",210,180,50,450,,,3-6M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,LJ_T_S_3-6M,Lemon Joy,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_4-5Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 4-5Y",210,180,50,450,,,4-5Y,Orange Sugar,2097,461,2097,TRUE,BUNDLE,HAB_T_S_4-5Y,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_4-5Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 4-5Y",210,180,50,450,,,4-5Y,Orange Sugar,2097,461,2097,TRUE,BUNDLE,JS_T_S_4-5Y,Jungle Safari,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_4-5Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 4-5Y",210,180,50,450,,,4-5Y,Orange Sugar,2097,461,2097,TRUE,BUNDLE,LJ_T_S_4-5Y,Lemon Joy,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_5-6Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 5-6Y",210,180,50,450,,,5-6Y,Orange Sugar,2097,461,2097,TRUE,BUNDLE,HAB_T_S_5-6Y,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_5-6Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 5-6Y",210,180,50,450,,,5-6Y,Orange Sugar,2097,461,2097,TRUE,BUNDLE,JS_T_S_5-6Y,Jungle Safari,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_5-6Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 5-6Y",210,180,50,450,,,5-6Y,Orange Sugar,2097,461,2097,TRUE,BUNDLE,LJ_T_S_5-6Y,Lemon Joy,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_6-9M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 6-9M",210,180,50,450,,,6-9M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,HAB_T_S_6-9M,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_6-9M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 6-9M",210,180,50,450,,,6-9M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,JS_T_S_6-9M,Jungle Safari,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_6-9M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 6-9M",210,180,50,450,,,6-9M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,LJ_T_S_6-9M,Lemon Joy,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_9-12M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 9-12M",210,180,50,450,,,9-12M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,HAB_T_S_9-12M,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_9-12M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 9-12M",210,180,50,450,,,9-12M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,JS_T_S_9-12M,Jungle Safari,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_JS_LJ_T_S_9-12M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Jungle, Lemon 9-12M",210,180,50,450,,,9-12M,Orange Sugar,2097,461,2097,TRUE,BUNDLE,LJ_T_S_9-12M,Lemon Joy,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_12-18M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 12-18M",210,180,50,450,,,12-18M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,HAB_T_S_12-18M,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_12-18M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 12-18M",210,180,50,450,,,12-18M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,PP_T_S_12-18M,Party Penguin,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_12-18M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 12-18M",210,180,50,450,,,12-18M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,UW_T_S_12-18M,Underwater Wonders,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_18-24M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 18-24M",210,180,50,450,,,18-24M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,HAB_T_S_18-24M,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_18-24M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 18-24M",210,180,50,450,,,18-24M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,PP_T_S_18-24M,Party Penguin,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_18-24M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 18-24M",210,180,50,450,,,18-24M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,UW_T_S_18-24M,Underwater Wonders,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_2-3Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 2-3Y",210,180,50,450,,,2-3Y,Orange Sugar,2097,515,2097,TRUE,BUNDLE,HAB_T_S_2-3Y,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_2-3Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 2-3Y",210,180,50,450,,,2-3Y,Orange Sugar,2097,515,2097,TRUE,BUNDLE,PP_T_S_2-3Y,Party Penguin,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_2-3Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 2-3Y",210,180,50,450,,,2-3Y,Orange Sugar,2097,515,2097,TRUE,BUNDLE,UW_T_S_2-3Y,Underwater Wonders,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_3-4Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 3-4Y",210,180,50,450,,,3-4Y,Orange Sugar,2097,515,2097,TRUE,BUNDLE,HAB_T_S_3-4Y,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_3-4Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 3-4Y",210,180,50,450,,,3-4Y,Orange Sugar,2097,515,2097,TRUE,BUNDLE,PP_T_S_3-4Y,Party Penguin,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_3-4Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 3-4Y",210,180,50,450,,,3-4Y,Orange Sugar,2097,515,2097,TRUE,BUNDLE,UW_T_S_3-4Y,Underwater Wonders,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_3-6M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 3-6M",210,180,50,450,,,3-6M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,HAB_T_S_3-6M,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_3-6M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 3-6M",210,180,50,450,,,3-6M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,PP_T_S_3-6M,Party Penguin,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_3-6M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 3-6M",210,180,50,450,,,3-6M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,UW_T_S_3-6M,Underwater Wonders,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_4-5Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 4-5Y",210,180,50,450,,,4-5Y,Orange Sugar,2097,515,2097,TRUE,BUNDLE,HAB_T_S_4-5Y,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_4-5Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 4-5Y",210,180,50,450,,,4-5Y,Orange Sugar,2097,515,2097,TRUE,BUNDLE,PP_T_S_4-5Y,Party Penguin,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_4-5Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 4-5Y",210,180,50,450,,,4-5Y,Orange Sugar,2097,515,2097,TRUE,BUNDLE,UW_T_S_4-5Y,Underwater Wonders,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_5-6Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 5-6Y",210,180,50,450,,,5-6Y,Orange Sugar,2097,515,2097,TRUE,BUNDLE,HAB_T_S_5-6Y,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_5-6Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 5-6Y",210,180,50,450,,,5-6Y,Orange Sugar,2097,515,2097,TRUE,BUNDLE,PP_T_S_5-6Y,Party Penguin,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_5-6Y,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 5-6Y",210,180,50,450,,,5-6Y,Orange Sugar,2097,515,2097,TRUE,BUNDLE,UW_T_S_5-6Y,Underwater Wonders,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_6-9M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 6-9M",210,180,50,450,,,6-9M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,HAB_T_S_6-9M,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_6-9M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 6-9M",210,180,50,450,,,6-9M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,PP_T_S_6-9M,Party Penguin,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_6-9M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 6-9M",210,180,50,450,,,6-9M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,UW_T_S_6-9M,Underwater Wonders,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_9-12M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 9-12M",210,180,50,450,,,9-12M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,HAB_T_S_9-12M,Hot Air Balloon,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_9-12M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 9-12M",210,180,50,450,,,9-12M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,PP_T_S_9-12M,Party Penguin,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Short,3_HAB_PP_UW_T_S_9-12M,"3 Pack T-Shirt & Shorts Unisex Co-ord Set | Hot Air, Penguin, Underwater 9-12M",210,180,50,450,,,9-12M,Orange Sugar,2097,515,2097,TRUE,BUNDLE,UW_T_S_9-12M,Underwater Wonders,1,699,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_12-18M,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 12-18M",210,180,50,450,,,12-18M,Orange Sugar,2597,625,2597,TRUE,BUNDLE,HAB_FT_P_12-18M,Hot Air Balloon,1,899,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_12-18M,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 12-18M",210,180,50,450,,,12-18M,Orange Sugar,2597,625,2597,TRUE,BUNDLE,BT_FT_P_12-18M,Beep Truck,1,799,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_12-18M,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 12-18M",210,180,50,450,,,12-18M,Orange Sugar,2597,625,2597,TRUE,BUNDLE,WL_FT_P_12-18M,Winterland,1,899,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_18-24M,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 18-24M",210,180,50,450,,,18-24M,Orange Sugar,2597,625,2597,TRUE,BUNDLE,HAB_FT_P_18-24M,Hot Air Balloon,1,899,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_18-24M,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 18-24M",210,180,50,450,,,18-24M,Orange Sugar,2597,625,2597,TRUE,BUNDLE,BT_FT_P_18-24M,Beep Truck,1,799,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_18-24M,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 18-24M",210,180,50,450,,,18-24M,Orange Sugar,2597,625,2597,TRUE,BUNDLE,WL_FT_P_18-24M,Winterland,1,899,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_2-3Y,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 2-3Y",210,180,50,450,,,2-3Y,Orange Sugar,2597,625,2597,TRUE,BUNDLE,HAB_FT_P_2-3Y,Hot Air Balloon,1,899,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_2-3Y,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 2-3Y",210,180,50,450,,,2-3Y,Orange Sugar,2597,625,2597,TRUE,BUNDLE,BT_FT_P_2-3Y,Beep Truck,1,799,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_2-3Y,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 2-3Y",210,180,50,450,,,2-3Y,Orange Sugar,2597,625,2597,TRUE,BUNDLE,WL_FT_P_2-3Y,Winterland,1,899,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_3-4Y,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 3-4Y",210,180,50,450,,,3-4Y,Orange Sugar,2597,625,2597,TRUE,BUNDLE,HAB_FT_P_3-4Y,Hot Air Balloon,1,899,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_3-4Y,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 3-4Y",210,180,50,450,,,3-4Y,Orange Sugar,2597,625,2597,TRUE,BUNDLE,BT_FT_P_3-4Y,Beep Truck,1,799,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_3-4Y,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 3-4Y",210,180,50,450,,,3-4Y,Orange Sugar,2597,625,2597,TRUE,BUNDLE,WL_FT_P_3-4Y,Winterland,1,899,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_3-6M,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 3-6M",210,180,50,450,,,3-6M,Orange Sugar,2597,625,2597,TRUE,BUNDLE,HAB_FT_P_3-6M,Hot Air Balloon,1,899,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_3-6M,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 3-6M",210,180,50,450,,,3-6M,Orange Sugar,2597,625,2597,TRUE,BUNDLE,BT_FT_P_3-6M,Beep Truck,1,799,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_3-6M,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 3-6M",210,180,50,450,,,3-6M,Orange Sugar,2597,625,2597,TRUE,BUNDLE,WL_FT_P_3-6M,Winterland,1,899,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack Full Sleeves T-Shirt & Pant,3_HAB_WL_BT_FT_P_6-9M,"6 Pcs Full Sleeves T-Shirt & Pant | Hot Air, Winterland, Truck 6-9M",210,180,50,450,,,6-9M,Orange Sugar,2597,625,2597,TRUE,BUNDLE,HAB_FT_P_6-9M,Hot Air Balloon,1,899,61112000,PRICE_OF_BUNDLE_SKU,
